deal_id,empresa_id,nome_empresa,cnpj,pipeline,etapa,vendedor_id,vendedor_nome,data_criacao,data_fechamento,dias_ciclo,vl_mrr,vl_setup,receita_total,sigla_proposta,motivo_perda,ultima_atualizacao
6E9D6C05-9,3E9184C1,Cavalcanti e Filhos,34.125.286/6929-00,CORPORATE,Proposta enviada,V007,Helena Costa,2024-10-11,,,0.0,0.0,0.0,PROP NEOGRID,,2024-11-14
FEA1EB73-5,2EAE5DBC,Moraes Monteiro S/A,63.116.566/7010-00,CORPORATE,Negociação,V001,Ana Paula Ferreira,2024-10-29,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-11-26
660CCB09-B,05976912,Silva Fernandes S.A.,12.419.049/6631-00,CORPORATE,Qualificação,V007,Helena Costa,2024-08-26,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-08-26
4E0E0ECE-E,1F7D8ED3,Alves,74.801.624/5650-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-02-02,,,0.0,0.0,0.0,PROP NEOGRID,,2025-03-17
2E77D094-6,76612A05,Vieira Rodrigues - ME,51.333.872/6247-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-09-19,,,0.0,0.0,0.0,PROP NEOGRID,,2025-09-21
4C07D163-D,00CD3931,Castro Ltda.,22.170.430/3054-00,MIDDLE,Qualificação,V004,Diego Souza,2026-04-26,,,0.0,0.0,0.0,PROP NEOGRID,,2026-05-03
E4555414-1,CA607380,Ramos,20.643.611/0371-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2025-11-10,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-12-23
5D9853BD-D,4E9414EC,Peixoto Ltda.,91.699.854/3534-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2026-02-26,,,0.0,0.0,0.0,PROP,,2026-04-23
AA994E3E-B,A8114FDD,Rocha,90.659.401/3990-00,MIDDLE,Prospecção,V003,Carla Mendes,2024-06-08,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-08-03
E0B2D147-5,5D989E38,da Mota,85.156.915/4522-00,MIDDLE,Prospecção,V008,Igor Nascimento,2024-07-16,,,0.0,0.0,0.0,PROP NEOGRID,,2024-08-12
2900FFC6-E,40CB2399,Andrade,09.690.295/9391-00,MIDDLE,Prospecção,V008,Igor Nascimento,2024-12-12,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-12-26
93A7CD49-C,0CB8182B,Novais,64.381.561/4978-00,CORPORATE,Prospecção,V007,Helena Costa,2024-11-04,,,0.0,0.0,0.0,PROP,,2024-11-25
EA4331C2-D,4DEAC070,Melo Alves - EI,53.017.426/8414-00,CORPORATE,Ganho (CORPORATE),V001,Ana Paula Ferreira,2025-09-14,2026-01-05,113.0,76833.18,138379.33,215212.51,PROP,,2025-09-24
0A3678D1-5,F6A3D576,Castro,60.466.183/9826-00,MIDDLE,Qualificação,V003,Carla Mendes,2026-04-05,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-05-26
D28BA5D1-B,2A632D57,Jesus,71.369.594/4064-00,MIDDLE,Ganho (MIDDLE),V004,Diego Souza,2026-01-13,2026-05-19,126.0,4337.03,11542.46,15879.49,PROP,,2026-03-06
67A1A111-7,D0C05227,das Neves,84.270.103/9308-00,MIDDLE,Qualificação,V004,Diego Souza,2026-02-18,,,0.0,0.0,0.0,PROP,,2026-03-30
7D7C76F5-5,B05CCE3F,Fonseca,51.355.215/7043-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2026-03-02,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-03-06
B4450346-1,96BC0D6D,Viana,56.551.256/7468-00,CORPORATE,Prospecção,V007,Helena Costa,2026-03-08,,,0.0,0.0,0.0,PROP,,2026-03-14
108CB187-A,F6B87222,Moura - EI,25.537.147/8596-00,CORPORATE,Proposta enviada,V005,Fernanda Lima,2025-04-08,,,0.0,0.0,0.0,PROP NEOGRID,,2025-04-22
0F61CE6F-1,340D6983,Jesus Alves S.A.,77.014.363/4957-00,CORPORATE,Qualificação,V007,Helena Costa,2025-02-19,,,0.0,0.0,0.0,PROP NEOGRID,,2025-04-01
0708A0CB-4,865AC4FF,Câmara,94.078.161/8495-00,CORPORATE,Qualificação,V005,Fernanda Lima,2024-09-09,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-10-24
F05FD594-1,D8CC5EEA,Castro,70.477.434/9021-00,CORPORATE,Proposta enviada,V002,Bruno Carvalho,2024-09-24,,,0.0,0.0,0.0,PROP NEOGRID,,2024-10-20
190C25BE-5,0313E25E,da Rocha,61.125.457/3875-00,MIDDLE,Negociação,V008,Igor Nascimento,2025-10-25,,,0.0,0.0,0.0,PROP,,2025-11-02
957DB1B5-5,73515AF9,Duarte,40.244.550/2296-00,MIDDLE,Proposta enviada,V006,Gabriel Rocha,2025-06-19,,,0.0,0.0,0.0,PROP,,2025-06-28
F544C30A-8,80060E8D,Alves e Filhos,10.433.218/1960-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2025-07-09,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-08-20
BC09CD83-0,0A460F9D,Vieira e Filhos,53.693.785/4777-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2025-02-25,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-04-24
1D94B68B-7,A63232B5,Pires,67.242.388/4969-00,CORPORATE,Negociação,V005,Fernanda Lima,2025-10-22,,,0.0,0.0,0.0,PROP NEOGRID,,2025-11-29
4B3733C1-9,FED99D3B,da Paz Fogaça S/A,83.806.578/7598-00,MIDDLE,Ganho (MIDDLE),V006,Gabriel Rocha,2024-08-11,2024-10-31,81.0,6861.73,6543.84,13405.57,PROP NEOGRID,,2024-10-06
B926F03D-6,3F5B5AAB,Campos Costa S.A.,58.693.806/8687-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2024-07-18,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-07-31
EF62FFD7-F,3BE386AF,Marques - EI,89.373.467/0656-00,CORPORATE,Qualificação,V005,Fernanda Lima,2025-04-14,,,0.0,0.0,0.0,PROP,,2025-05-07
04FE38DD-3,82B4894F,Montenegro,72.190.340/4384-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2024-10-12,,,0.0,0.0,0.0,PROP,,2024-11-21
5CF9E884-D,E9C14CE5,Martins e Filhos,15.220.472/7790-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-10-12,,,0.0,0.0,0.0,PROP NEOGRID,,2025-11-27
D85AF99F-1,51FAAFB8,Montenegro Pereira S/A,26.542.351/1615-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-11-02,,,0.0,0.0,0.0,PROP NEOGRID,,2025-12-30
12C78F80-C,BE257CCE,Pacheco,53.046.374/5499-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2025-04-10,,,0.0,0.0,0.0,PROP NEOGRID,,2025-06-08
6519330D-B,081D6A22,Souza - EI,32.719.374/5299-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-04-20,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-06-10
C0586E3F-D,CDABD7E0,Gomes - ME,75.618.537/4741-00,MIDDLE,Ganho (MIDDLE),V003,Carla Mendes,2026-01-02,2026-02-12,41.0,13358.12,5662.25,19020.37,PROP,,2026-01-14
3B7DFF9E-B,F2130614,da Mata Novaes S.A.,20.297.021/3556-00,MIDDLE,Proposta enviada,V006,Gabriel Rocha,2024-08-28,,,0.0,0.0,0.0,PROP,,2024-10-15
7F68BCD4-B,F6B87222,Moura - EI,25.537.147/8596-00,CORPORATE,Ganho (CORPORATE),V005,Fernanda Lima,2025-12-02,2026-02-28,88.0,23537.87,98124.28,121662.15,PROP NEOGRID,,2026-01-26
22FFA4E5-5,5D989E38,da Mota,85.156.915/4522-00,CORPORATE,Ganho (CORPORATE),V007,Helena Costa,2025-10-01,2025-10-26,25.0,63849.89,120739.61,184589.5,PROP PARCEIRO,,2025-10-05
FB741E42-7,6291F3E1,Caldeira,80.339.740/1489-00,CORPORATE,Qualificação,V005,Fernanda Lima,2024-12-09,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-01
31966098-9,FC66389E,Rodrigues,27.828.274/2257-00,MIDDLE,Negociação,V008,Igor Nascimento,2025-01-03,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-02-13
E6F15219-3,C7BEDB4D,Andrade Ltda.,33.918.785/1910-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2025-01-26,,,0.0,0.0,0.0,PROP NEOGRID,,2025-02-22
90D30D9B-3,2AF4CA37,Aparecida Dias Ltda.,34.768.701/4626-00,MIDDLE,Proposta enviada,V006,Gabriel Rocha,2025-08-16,,,0.0,0.0,0.0,PROP,,2025-09-03
11691C3E-F,76612A05,Vieira Rodrigues - ME,51.333.872/6247-00,MIDDLE,Qualificação,V004,Diego Souza,2024-09-13,,,0.0,0.0,0.0,PROP NEOGRID,,2024-10-10
30591E9D-A,B0E94619,Sá,76.137.918/0552-00,MIDDLE,Qualificação,V008,Igor Nascimento,2025-04-22,,,0.0,0.0,0.0,PROP NEOGRID,,2025-04-23
4601D75B-8,0A460F9D,Vieira e Filhos,53.693.785/4777-00,CORPORATE,Qualificação,V005,Fernanda Lima,2024-07-12,,,0.0,0.0,0.0,PROP NEOGRID,,2024-09-03
A4BFFE97-3,87F094D1,Nunes,34.578.610/3579-00,CORPORATE,Negociação,V002,Bruno Carvalho,2026-01-23,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-02-04
4751E611-9,A8114FDD,Rocha,90.659.401/3990-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-08-20,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-10-13
32208267-1,AD09D08B,Lopes,99.938.677/4964-00,MIDDLE,Prospecção,V004,Diego Souza,2024-10-24,,,0.0,0.0,0.0,PROP NEOGRID,,2024-11-11
13AA494E-7,FC66389E,Rodrigues,27.828.274/2257-00,MIDDLE,Negociação,V008,Igor Nascimento,2025-03-14,,,0.0,0.0,0.0,PROP,,2025-04-13
DE3F3F6C-8,3993A10A,Rios Caldeira Ltda.,94.808.313/6783-00,CORPORATE,Ganho (CORPORATE),V002,Bruno Carvalho,2025-09-13,2025-11-10,58.0,40582.87,82215.55,122798.42,PROP PARCEIRO,,2025-10-31
881EF774-5,136ABA6F,Aragão S.A.,44.472.126/4647-00,MIDDLE,Negociação,V008,Igor Nascimento,2025-05-20,,,0.0,0.0,0.0,PROP,,2025-06-16
E75556F0-5,9641BB51,Cavalcante,99.606.530/7450-00,MIDDLE,Prospecção,V008,Igor Nascimento,2024-10-09,,,0.0,0.0,0.0,PROP,,2024-10-28
C86A664C-D,340D6983,Jesus Alves S.A.,77.014.363/4957-00,CORPORATE,Qualificação,V005,Fernanda Lima,2025-05-21,,,0.0,0.0,0.0,PROP NEOGRID,,2025-07-08
E3F02C07-6,87762197,Vasconcelos,26.343.517/5183-00,MIDDLE,Qualificação,V003,Carla Mendes,2024-09-29,,,0.0,0.0,0.0,PROP,,2024-11-28
3BE38A90-6,F1BAE541,Fernandes Vargas - ME,11.554.262/2189-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2025-04-08,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-05-02
981430CD-0,3DF31231,Monteiro e Filhos,33.334.680/0722-00,CORPORATE,Qualificação,V005,Fernanda Lima,2024-09-27,,,0.0,0.0,0.0,PROP NEOGRID,,2024-10-02
A176F258-9,E252C667,Pires,45.562.386/9222-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2026-04-01,,,0.0,0.0,0.0,PROP,,2026-04-12
D3A47F93-0,03736618,Correia,65.827.109/1043-00,CORPORATE,Prospecção,V007,Helena Costa,2025-07-17,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-07-21
1EB498E6-B,3E9184C1,Cavalcanti e Filhos,34.125.286/6929-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-11-09,,,0.0,0.0,0.0,PROP NEOGRID,,2025-11-19
A1DE4A72-2,CA607380,Ramos,20.643.611/0371-00,CORPORATE,Prospecção,V007,Helena Costa,2024-12-30,,,0.0,0.0,0.0,PROP,,2025-01-07
DC8FB19A-5,BFAA86F5,da Mata,16.453.521/8188-00,CORPORATE,Qualificação,V007,Helena Costa,2025-11-22,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-12-04
F26544D8-2,098EC135,Pastor Pacheco S.A.,62.890.233/0307-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-12-08,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-01-28
84D2C016-4,123B43D6,Albuquerque,16.152.809/8851-00,CORPORATE,Proposta enviada,V007,Helena Costa,2025-01-17,,,0.0,0.0,0.0,PROP,,2025-02-04
1B6D654D-1,DC440577,Mendonça Câmara Ltda.,85.884.247/4517-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2025-03-29,,,0.0,0.0,0.0,PROP,,2025-04-24
1529DCD7-1,E087B7FC,Rocha,47.055.169/4097-00,CORPORATE,Prospecção,V007,Helena Costa,2025-01-20,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-02-25
645278CA-0,93544373,Câmara Azevedo Ltda.,42.786.801/1280-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2025-08-31,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-10-04
AC1A745F-E,99E63C6C,Melo,54.195.180/2380-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2025-09-23,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-09-30
5A0FEB8F-8,747C5FE6,Sampaio,33.272.795/6878-00,MIDDLE,Prospecção,V003,Carla Mendes,2024-12-03,,,0.0,0.0,0.0,PROP NEOGRID,,2024-12-13
E0EB0438-9,65DFF55B,Cardoso Viana - EI,86.863.375/2431-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-01-15,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-03-03
E91C7BE4-7,190693B7,Novaes,99.471.746/4887-00,MIDDLE,Qualificação,V008,Igor Nascimento,2025-10-16,,,0.0,0.0,0.0,PROP,,2025-11-30
1FE61B5D-2,B05CCE3F,Fonseca,51.355.215/7043-00,CORPORATE,Qualificação,V007,Helena Costa,2024-12-23,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-07
EB31098B-D,3D311D83,Jesus Rezende S.A.,44.736.471/0276-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-11-19,,,0.0,0.0,0.0,PROP,,2025-11-30
FC54488A-E,9758ED2C,Souza Ltda.,87.083.172/7889-00,MIDDLE,Prospecção,V008,Igor Nascimento,2025-11-12,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-11-29
E9A0DC8B-1,44E554CB,Rocha Silveira e Filhos,87.431.527/4205-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-09-24,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-10-07
65A59DC6-4,D0C05227,das Neves,84.270.103/9308-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2025-03-30,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-03-30
2CA5AC9E-D,48642A3D,Barros Ltda.,85.445.877/1753-00,CORPORATE,Negociação,V002,Bruno Carvalho,2025-08-21,,,0.0,0.0,0.0,PROP,,2025-08-22
F2F8900D-3,ECBA0C96,Gonçalves,59.212.499/8569-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-05-23,,,0.0,0.0,0.0,PROP,,2025-06-06
9043E22B-7,BA97B2C4,Abreu,04.709.521/4562-00,CORPORATE,Negociação,V002,Bruno Carvalho,2025-11-13,,,0.0,0.0,0.0,PROP NEOGRID,,2025-12-03
30473B74-4,2A632D57,Jesus,71.369.594/4064-00,CORPORATE,Proposta enviada,V007,Helena Costa,2025-02-19,,,0.0,0.0,0.0,PROP NEOGRID,,2025-03-11
DFE2902C-0,4DEAC070,Melo Alves - EI,53.017.426/8414-00,CORPORATE,Prospecção,V005,Fernanda Lima,2026-04-21,,,0.0,0.0,0.0,PROP,,2026-06-02
0E823F2D-5,51AA03AD,Oliveira,17.248.251/3534-00,MIDDLE,Proposta enviada,V006,Gabriel Rocha,2026-03-20,,,0.0,0.0,0.0,PROP NEOGRID,,2026-05-08
275D7AD1-1,E3575942,Duarte,24.342.661/7979-00,MIDDLE,Perdido,V003,Carla Mendes,2024-10-31,2025-03-30,150.0,0.0,0.0,0.0,PROP PARCEIRO,Sem budget,2024-12-10
450E9E00-8,CE107748,Ribeiro,70.805.310/0330-00,MIDDLE,Proposta enviada,V004,Diego Souza,2025-05-28,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-06-17
38C59DD6-0,EACF940B,Azevedo,55.110.475/4121-00,MIDDLE,Prospecção,V003,Carla Mendes,2024-08-18,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-09-27
10100AA5-D,73881171,Caldeira Sampaio Ltda.,78.961.183/6736-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2025-09-07,,,0.0,0.0,0.0,PROP,,2025-09-26
72AB906F-0,D02BDC69,Leão Gomes - EI,09.743.953/3942-00,CORPORATE,Negociação,V002,Bruno Carvalho,2024-08-07,,,0.0,0.0,0.0,PROP NEOGRID,,2024-08-25
3720E7A5-B,99E63C6C,Melo,54.195.180/2380-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2024-07-15,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-09-13
0B1008F0-E,7E995ADB,Rocha e Filhos,14.294.019/6556-00,MIDDLE,Negociação,V006,Gabriel Rocha,2025-12-17,,,0.0,0.0,0.0,PROP,,2026-01-19
274BF7C1-2,4283A2A1,Moura,01.938.026/2067-00,MIDDLE,Proposta enviada,V006,Gabriel Rocha,2026-04-09,,,0.0,0.0,0.0,PROP NEOGRID,,2026-04-24
1ABA3541-C,DC440577,Mendonça Câmara Ltda.,85.884.247/4517-00,CORPORATE,Proposta enviada,V002,Bruno Carvalho,2025-09-18,,,0.0,0.0,0.0,PROP NEOGRID,,2025-09-29
060A932F-C,31D8B33E,Santos,14.677.418/6256-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2024-12-16,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-12-25
CAFC1ED7-2,3CBA372A,Garcia,60.932.048/9964-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2024-09-04,,,0.0,0.0,0.0,PROP,,2024-09-19
B39E3B83-3,E5E76FA6,Lima,33.173.936/3854-00,CORPORATE,Qualificação,V007,Helena Costa,2025-06-19,,,0.0,0.0,0.0,PROP NEOGRID,,2025-06-30
8B0CEA77-2,E07C1996,Sousa S.A.,11.526.218/1599-00,CORPORATE,Qualificação,V007,Helena Costa,2024-07-22,,,0.0,0.0,0.0,PROP NEOGRID,,2024-07-27
C480B28A-3,9DAB14E0,Silveira Macedo S/A,94.043.898/3640-00,MIDDLE,Qualificação,V004,Diego Souza,2025-01-06,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-02-02
643E67F3-5,5D989E38,da Mota,85.156.915/4522-00,CORPORATE,Negociação,V007,Helena Costa,2026-04-13,,,0.0,0.0,0.0,PROP,,2026-05-31
C744C6B9-1,A7659693,Melo - ME,50.723.688/7676-00,MIDDLE,Proposta enviada,V004,Diego Souza,2024-10-14,,,0.0,0.0,0.0,PROP NEOGRID,,2024-11-02
3EB56A24-1,7965BC2E,Aparecida,50.305.641/3953-00,MIDDLE,Prospecção,V008,Igor Nascimento,2026-02-19,,,0.0,0.0,0.0,PROP,,2026-02-28
F0D55878-B,E450BF36,Sá Moraes S/A,96.575.692/4593-00,CORPORATE,Prospecção,V005,Fernanda Lima,2024-12-16,,,0.0,0.0,0.0,PROP NEOGRID,,2025-02-01
DD7E3D78-1,ABFE031C,Macedo,43.289.861/4341-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2024-07-16,,,0.0,0.0,0.0,PROP,,2024-09-12
7112971F-E,E9481F1B,Lima Camargo - EI,81.412.478/2613-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-10-17,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-11-08
028C61BD-2,40CB2399,Andrade,09.690.295/9391-00,MIDDLE,Proposta enviada,V006,Gabriel Rocha,2026-03-05,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-03-20
07E50F7D-E,BF8D99BB,Caldeira Ferreira - EI,25.039.261/4293-00,CORPORATE,Qualificação,V005,Fernanda Lima,2024-07-26,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-09-05
AD31D211-6,63239232,Sá Martins - EI,01.836.675/2545-00,CORPORATE,Prospecção,V007,Helena Costa,2024-06-05,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-08-04
BBCEAD91-F,59B00779,Barros,25.462.914/8652-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2024-07-13,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-08-19
C0C8BE53-0,1171D2F8,Silva,84.982.544/9481-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-02-24,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-03-15
4B4C4C7B-6,E5B82B59,da Costa,69.379.237/4740-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2026-02-01,,,0.0,0.0,0.0,PROP NEOGRID,,2026-03-25
0BD01C28-9,634848EC,da Rosa,34.944.665/7437-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2025-03-22,,,0.0,0.0,0.0,PROP,,2025-05-13
F2427C94-2,5013BAAE,Almeida Pinto S.A.,83.933.529/0422-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-03-02,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-03-29
5F276192-E,796C49CA,Ribeiro,49.818.299/2299-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2025-12-17,,,0.0,0.0,0.0,PROP,,2026-01-14
B5386226-A,0567375A,Vasconcelos Moreira - ME,81.685.054/2357-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2025-10-28,,,0.0,0.0,0.0,PROP NEOGRID,,2025-11-25
E4ED831F-5,BB80B671,da Paz,58.929.750/0170-00,CORPORATE,Ganho (CORPORATE),V002,Bruno Carvalho,2026-02-11,2026-05-02,80.0,11428.03,27455.42,38883.45,PROP,,2026-03-04
33CE167B-F,E6484C2D,Pereira e Filhos,85.497.334/8434-00,CORPORATE,Proposta enviada,V007,Helena Costa,2024-12-23,,,0.0,0.0,0.0,PROP,,2025-01-09
8357A3FA-5,F5F6E12A,Gonçalves,86.179.327/1040-00,CORPORATE,Proposta enviada,V001,Ana Paula Ferreira,2026-01-24,,,0.0,0.0,0.0,PROP NEOGRID,,2026-03-03
5E892649-7,ABFE031C,Macedo,43.289.861/4341-00,MIDDLE,Perdido,V008,Igor Nascimento,2025-05-23,2025-10-29,159.0,0.0,0.0,0.0,PROP NEOGRID,Sem budget,2025-07-14
F2358622-5,FEF365CF,Barbosa Araújo S.A.,50.606.853/6153-00,CORPORATE,Perdido,V007,Helena Costa,2025-04-11,2025-09-19,161.0,0.0,0.0,0.0,PROP NEOGRID,Preço alto,2025-04-11
80028FF7-2,A9C1B795,Casa Grande Alves S/A,93.248.086/1317-00,MIDDLE,Ganho (MIDDLE),V008,Igor Nascimento,2025-12-12,2025-12-23,11.0,9426.73,26332.15,35758.88,PROP NEOGRID,,2026-02-10
EFB29B49-9,F0F7CBA0,Aparecida,09.133.412/3281-00,CORPORATE,Qualificação,V007,Helena Costa,2024-11-22,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-21
D0DF449D-6,530D74E3,Macedo Macedo S.A.,06.403.910/6518-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2026-03-18,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-04-15
F3BF12FE-0,B4F9271B,Leão,27.484.677/3782-00,CORPORATE,Proposta enviada,V007,Helena Costa,2024-08-14,,,0.0,0.0,0.0,PROP NEOGRID,,2024-09-25
3C3DC352-F,91A2E92D,Cassiano,76.936.763/2016-00,CORPORATE,Negociação,V005,Fernanda Lima,2024-08-20,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-10-15
DE0FF8A5-E,E179A851,Brito Brito e Filhos,30.365.414/5868-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2025-06-29,,,0.0,0.0,0.0,PROP NEOGRID,,2025-07-09
B31AF6A9-1,0D73F4C4,da Costa,42.067.883/1712-00,MIDDLE,Perdido,V008,Igor Nascimento,2024-06-24,2024-11-14,143.0,0.0,0.0,0.0,PROP PARCEIRO,Preço alto,2024-06-30
B46F6E32-2,A7659693,Melo - ME,50.723.688/7676-00,MIDDLE,Perdido,V003,Carla Mendes,2025-11-20,2026-02-16,88.0,0.0,0.0,0.0,PROP,Sem budget,2026-01-01
18E9BA4D-C,D9846E1E,Nascimento,66.156.545/2711-00,MIDDLE,Perdido,V003,Carla Mendes,2024-06-21,2024-07-30,39.0,0.0,0.0,0.0,PROP NEOGRID,Preço alto,2024-08-10
0B186DD1-F,6FEED30D,Câmara,93.796.603/3419-00,MIDDLE,Ganho (MIDDLE),V003,Carla Mendes,2024-07-13,2024-10-13,92.0,6278.14,22088.4,28366.54,PROP PARCEIRO,,2024-08-28
235E591F-A,5D8AAD64,Dias,37.147.321/0469-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2025-09-07,,,0.0,0.0,0.0,PROP,,2025-09-14
848CC6B3-2,0A9DCD56,Sá,34.316.117/2400-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2026-01-05,,,0.0,0.0,0.0,PROP NEOGRID,,2026-01-29
7A613590-B,EAFD64D9,Aragão - EI,11.998.679/8079-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-04-01,,,0.0,0.0,0.0,PROP NEOGRID,,2025-05-22
C033A4B9-1,BE257CCE,Pacheco,53.046.374/5499-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2026-01-14,,,0.0,0.0,0.0,PROP NEOGRID,,2026-02-03
22EC07DC-9,3E6D8016,Cassiano da Conceição - ME,48.217.594/6474-00,CORPORATE,Negociação,V005,Fernanda Lima,2025-09-21,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-10-09
92C25BCE-B,0C17F01C,Teixeira - EI,25.135.427/8498-00,CORPORATE,Negociação,V001,Ana Paula Ferreira,2024-08-28,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-09-04
5CF34A14-4,AB7C34F7,Leão,39.473.121/7271-00,MIDDLE,Perdido,V008,Igor Nascimento,2024-07-26,2024-09-24,60.0,0.0,0.0,0.0,PROP NEOGRID,Preço alto,2024-09-15
A08C66D8-1,292D3B5B,Porto,99.309.728/9623-00,MIDDLE,Prospecção,V004,Diego Souza,2025-09-15,,,0.0,0.0,0.0,PROP,,2025-11-08
C1809609-4,C545746A,Vargas,11.718.227/8248-00,MIDDLE,Negociação,V006,Gabriel Rocha,2024-06-27,,,0.0,0.0,0.0,PROP,,2024-08-01
4462469F-C,6055DD8F,Araújo,70.462.265/6766-00,MIDDLE,Qualificação,V008,Igor Nascimento,2025-05-12,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-06-27
5C7B47D5-D,B05CCE3F,Fonseca,51.355.215/7043-00,MIDDLE,Prospecção,V004,Diego Souza,2024-10-19,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-12-13
AFD5DF3B-0,2A321913,Ferreira,59.325.250/0292-00,CORPORATE,Ganho (CORPORATE),V005,Fernanda Lima,2025-01-20,2025-07-11,172.0,17277.09,29258.53,46535.62,PROP PARCEIRO,,2025-02-19
